dinhtienloc1996,769.5593619490475,7.239130434782609,5570.940598457235
itoohue1,960.7794486851876,7.333333333333334,7045.7159570247095
codemachine69,871.1032383086407,10.083333333333334,8783.624319612127
Rishavkalra2001,985.7584123938415,10.857142857142858,10702.519905990279
M2Kishore,1076.523678033217,8.538461538461538,9191.856020129777
prasangdubey,893.5555909118591,7.9787234042553195,7129.432906211642
akbarbudiman01,765.777421166152,7.4,5666.752916629524
prafullcpp,888.5253030748135,10.5,9329.51568228554
jimstroming,1027.7989636358823,8.037735849056602,8261.176575639354
jgrodrigueza,1193.0509411839084,5.090909090909091,6073.713882390806
hridayesh11,855.6412376016497,7.346938775510204,6286.3437864611
_hsay_,905.9270296017236,7.3269230769230775,6637.657659197244
Waleed_Ansari,946.5988522953895,10.75,10175.937662175438
ainajain1993,958.2135621395048,10.916666666666666,10460.49805335626
jaideepkurapati,975.6356269056776,11.083333333333334,10813.29486487126
jugal18kundaliya,997.4241924221709,11.10204081632653,11073.444095462468
arul_shaijan,769.5593619490475,7.239130434782609,5570.940598457235
coolguy1623,893.5555909118591,8.042553191489361,7186.468369461334
Albert_Shi,993.0576916718504,8.26530612244898,8207.925818920396
mongiaanshee,769.5593619490475,7.239130434782609,5570.940598457235
Abhibpl26,909.6611517237119,7.055555555555555,6418.164792717301
pankaj_kumar4911,615.1803246854449,4.133333333333334,2542.7453420331726
kiransairavi,1041.227819737046,8.365384615384615,8710.27118433875
everythingispos1,964.0209170615624,10.916666666666666,10523.895011255388
no1ryu,1113.0163890742388,8.647058823529411,9624.318187877241
AnasMikel,923.3694326071592,10.583333333333334,9772.326495092435
dtemir,981.4429818277351,8.142857142857142,7991.749994882985
mimigg443,1061.585982577983,8.58,9108.407730519095
hardeeps986,1001.7147501668148,10.8,10818.519301801602
dx_apoorv,944.9281822946882,7.68,7257.048440023205
kunalpatrikar25,962.3420676834866,7.125,6856.687232244842
arazmj,954.8509022057942,7.730769230769232,7381.731974744795
BornInsane,788.4671225340379,4.956521739130435,3908.054433429579
Prateek_Jakhar10,964.5798022826739,7.199999999999999,6944.974576435251
gowdapraveen32,989.9987881765596,10.64,10533.587106198594
jeet_kej,1125.3431026631195,11.11111111111111,12503.812251812438
manusingla000,845.9684628180299,7.595744680851064,6425.760451617803
bhangemehul,944.9281822946882,10.448979591836734,9873.535292548579
e_krishnan1,615.1803246854449,4.133333333333334,2542.7453420331726
ChallaMahendar,803.7620002578941,4.9361702127659575,3967.5060438262008
jackguan,615.1803246854449,4.133333333333334,2542.7453420331726
me_noob_21,882.7179481527559,7.653061224489796,6755.49450116905
chowdhuryaritra,962.8231670841885,7.471698113207546,7193.924040855446
gcipgcu,1039.6127448270993,7.981132075471699,8297.286623808737
isha_vyas4,780.9602413853297,7.304347826086957,5704.405241423278
pragya_deep19,925.5609972301563,7.647058823529411,7077.819390583548
chiragbatra64,953.9243527315689,8.1875,7810.2556379897205
kkgweerasekara,830.4517538542375,4.666666666666667,3875.441517986442
forestforestoff,726.0704437723515,4.6521739130434785,3377.8059775496354
Baggins_9t9,799.811973217981,5.043478260869565,4033.834299708078
h170031187,615.1803246854449,4.133333333333334,2542.7453420331726
aminmb,901.892115309847,7.9375,7158.76866527191
preethi582k1,878.7666764557483,7.625,6700.595907975081
ghnipunasaranga,765.777421166152,7.4,5666.752916629524
dimitrie_angele1,907.6734750233716,7.8125,7091.19902362009
bhavinp,958.8708170459802,7.584905660377358,7272.944687782718
ms092,615.1803246854449,4.133333333333334,2542.7453420331726
navneetpal8106,1097.186407449134,11.09433962264151,12172.55863358662
gaurav_sahal10,958.2135621395048,10.833333333333334,10380.646923177968
aakash992008,618.294362274893,4.043478260869565,2500.059812676742
caa0601,874.7429003288473,7.723404255319148,6755.993038710033
Thiwanka_silva11,934.9841424512744,7.836734693877551,7327.222667373252
amitzope2000,1207.4105445469831,11.49090909090909,13874.244802794425
ayushgour9413991,811.4391378050492,7.1875,5832.218802973791
m_zohaib1,615.1803246854449,4.133333333333334,2542.7453420331726
17pa1a05g0,997.4241924221709,11.020408163265307,10992.021712407599
jwalaeswar,880.4977878310108,7.914893617021276,6969.046320705021
bhushangoel91,1041.9843543177033,7.6909090909090905,8013.806943207062
AnshJaiswal,934.9841424512744,7.959183673469387,7441.710521550958
deepakdhaka1993,1008.2253473856907,7.722222222222221,7785.740182589499
gokul_nairmurali,941.2228878978947,7.615384615384615,7167.774300145506
annairahurnaus,893.5555909118591,8.042553191489361,7186.468369461334
chucklan,903.5173378396646,8.106382978723403,7324.257568444939
Aftaab99,880.4977878310108,7.851063829787234,6912.844334247723
arnab0812,726.0704437723515,4.6521739130434785,3377.8059775496354
ardaaksoydan,937.2769592204115,10.4,9747.68037589228
mischa_andriesse,769.5593619490475,7.239130434782609,5570.940598457235
parulparashar100,979.9255223796766,10.857142857142858,10639.19138583649
monishmedhavi,769.5593619490475,7.239130434782609,5570.940598457235
abhishekjais22,890.3293958827976,7.75,6900.052818091682
gupta_aanshik,777.122271850095,4.913043478260869,3818.0355095243794
legiec_mateusz,670.1666931838944,4.208333333333333,2820.2848338155554
mscaragab,615.1803246854449,4.133333333333334,2542.7453420331726
atul_shivade,893.5555909118591,8.042553191489361,7186.468369461334
bziman,769.5593619490475,7.239130434782609,5570.940598457235
ajitdev381,615.1803246854449,4.133333333333334,2542.7453420331726
Sandeep_mani,948.9929212106666,7.8235294117647065,7424.474030648157
nee97197,958.2135621395048,8.020408163265307,7685.263875935213
laxminarayanaya1,867.2039570286989,7.5625,6558.2299250295355
ashu_goyal1997,868.3129175544523,6.962264150943397,6045.423897690433
i_fazil89,913.4548347368963,8.125,7421.820532237282
mequannint_zeru,861.1232062837531,7.1764705882352935,6179.825362742227
pocff,864.9159886390431,7.851063829787234,6790.510634208658
ganesankrishnan,943.134940215539,7.588235294117647,7156.72984045909
abzalsahitov,919.236194450421,10.808510638297872,9935.574186825826
glasierrvlas,615.1803246854449,4.133333333333334,2542.7453420331726
jisumaji,845.9684628180299,7.595744680851064,6425.760451617803
elijah_a_mike,888.2791004536381,7.4423076923076925,6610.846382222268
harold_mallari,989.9987881765596,10.72,10612.78700925272
atulsingh1717,615.1803246854449,4.133333333333334,2542.7453420331726
hosni_amr95,896.1107555963223,7.836734693877551,7022.582247938525
jainendra_p19,1122.3092131656185,11.384615384615385,12777.058734500888
omanges,960.7088832009218,7.730769230769232,7427.0186739763585
ayanmukherjee201,937.0564993349361,7.1454545454545455,6695.694622520544
afshar_moj,905.9473678409863,7.836734693877551,7099.669168386505
gulshank2016,845.9684628180299,7.595744680851064,6425.760451617803
mdtanvirhossain,952.4062072174471,7.959183673469387,7580.375934996007
akashv5482,952.4062072174471,8.142857142857142,7755.307687342069
dileeps861,615.1803246854449,4.133333333333334,2542.7453420331726
mayankmanish227,923.3694326071592,10.583333333333334,9772.326495092435
mlashyk,972.4248451911769,10.48,10191.012377603534
marianobonatti,934.9841424512744,8.020408163265307,7498.954448639814
gauravpriyanshu3,905.9473678409863,7.653061224489796,6933.270672252446
fletcher_pete,1096.0709419711786,10.5,11508.744890697375
mughees_asif,971.2684318721429,11.23404255319149,10911.270894223222
Partha_PPM,880.4977878310108,7.6875,6768.826743950895
anikettiwari99,952.4062072174471,7.959183673469387,7580.375934996007
QVINTILIANVS,784.4960103786867,5.066666666666666,3974.7797859186794
muraric,959.7057124450936,8.25,7917.572127672022
kushal_p1699,615.1803246854449,4.133333333333334,2542.7453420331726
kumarbinay999,977.0497915856675,8.3125,8121.726392555862
mohd_muzakkir,923.3694326071592,10.583333333333334,9772.326495092435
ezeh1693,581.3942440748474,7.96875,4632.98538247144
poorna_k26,911.7547227630439,7.714285714285715,7033.536432743483
divanshujoshi_a1,1074.0,7.862068965517241,8443.862068965516
kunal_kworld,920.7820003461551,8.170212765957446,7522.98485389199
HrishabKumar,926.5368878483185,8.23404255319149,7629.1441616446655
bhuvangarg123,887.827670457296,7.9787234042553195,7083.731413223107
diptarka1994,940.7914973733319,7.86,7394.621169354389
Antor_Saha,953.9243527315689,11.063829787234043,10554.056668519486
anshu_the_pro,615.1803246854449,4.133333333333334,2542.7453420331726
dshree217,939.0952922805235,7.764705882352942,7291.798740060536
mariLiis,916.9462317995789,6.857142857142857,6287.63130376854
gannavarapu_sak1,917.5620776851015,7.775510204081632,7134.51329791885
chris_yun_986,880.4977878310108,7.914893617021276,6969.046320705021
pranjan341,615.1803246854449,4.133333333333334,2542.7453420331726
alisharath,615.1803246854449,4.133333333333334,2542.7453420331726
aliakbar014,916.467272730112,8.170212765957446,7487.732611241765
piyush_1301,1049.9202025496536,8.52,8945.320125723048
dvishal35,894.3326579968711,7.714285714285715,6899.1376474044355
dwivedivedbrat,960.7088832009218,10.4,9991.372385289587
phanikrishna51,615.1803246854449,4.133333333333334,2542.7453420331726
Vm_Pandey,615.1803246854449,4.133333333333334,2542.7453420331726
jefm206,901.892115309847,7.714285714285715,6957.453460961678
kkrbharat14,948.9179740100619,7.388888888888888,7011.4494746299015
loknathsingh998,946.5988522953895,7.959183673469387,7534.154130514325
dk_kar369,947.1055309472565,7.415094339622642,7022.876861552299
andrescalderon55,729.6562839220599,4.553191489361702,3322.2647821132086
nkosininel,975.6356269056776,11.0,10731.991895962454
pnavais,615.1803246854449,4.133333333333334,2542.7453420331726
cgaanesan,1222.7263532909633,12.307692307692308,15048.939732811858
asakshaysharma91,913.4548347368963,8.0,7307.63867789517
marmikmundada,919.7030162350288,10.24,9417.758886246695
akhil3041999,845.9684628180299,7.595744680851064,6425.760451617803
merkushevio,927.4295122521941,10.53061224489796,9766.400578002696
kirito04,1003.2570824363356,8.100000000000001,8126.38236773432
1rn18cs078racha1,790.4530227297215,7.212765957446809,5701.352653305864
CENG190709062,901.892115309847,7.9375,7158.76866527191
matiheimann,864.9159886390431,7.851063829787234,6790.510634208658
maluberian,615.1803246854449,4.133333333333334,2542.7453420331726
kkabilanshiva,884.548036169273,10.72340425531915,9485.36617509178
arpit_agarwal24,896.1107555963223,7.714285714285715,6912.854400314487
mkrishnasai,968.2597423513472,7.9411764705882355,7689.121483378346
kanchanshirke_ks,615.1803246854449,4.133333333333334,2542.7453420331726
daolavi,872.1672768755872,8.08695652173913,7053.178847776488
akankshakumari31,911.7547227630439,7.800000000000001,7111.686837551743
kapish_kaps,994.3938707262415,11.574468085106384,11509.580120746285
mauryasunil,995.8567691716872,10.8,10755.253107054223
macminhhoang97,615.1803246854449,4.133333333333334,2542.7453420331726
bob_stubbs_hb,901.892115309847,7.875,7102.400408065045
biswajeetparida1,726.0704437723515,4.6521739130434785,3377.8059775496354
kh_m_umerjavaid,872.1672768755872,8.08695652173913,7053.178847776488
moumidhar1999,1053.892746938477,8.01818181818182,8450.303661815791
prateekshyap,1423.4893818159999,11.076923076923077,15767.882383192613
ayushisomkuvar21,615.1803246854449,4.133333333333334,2542.7453420331726
fatihasa96,615.1803246854449,4.133333333333334,2542.7453420331726
iamsoumik,958.2135621395048,7.959183673469387,7626.597739477691
lisandro_delia,615.1803246854449,4.133333333333334,2542.7453420331726
dedeepya_pothka1,1022.1148669184857,7.368421052631579,7531.372703609894
gyanjd,1100.0542502306644,11.607843137254902,12769.257179148104
Mohamed_Metwalli,1001.7147501668148,8.134615384615385,8148.564217703129
jypark404,923.3694326071592,7.836734693877551,7236.201267778553
andrea_falivene,944.9281822946882,10.53061224489796,9950.672287021614
hedifeki1996,919.236194450421,10.808510638297872,9935.574186825826
jyoti369,872.9853167422236,7.5625,6601.951457863066
btasdemir,890.3293958827976,7.653061224489796,6813.745376654063
adizcode,976.5187461940657,7.615384615384615,7436.565836400961
nerdycode_101,946.5988522953895,7.8979591836734695,7476.199098741138
nmdvdis,976.5187461940657,7.5576923076923075,7380.228216428227
harshdeep1699,956.5939623230178,7.86,7518.82854385892
leosaugusto98,923.3694326071592,7.86,7257.683740292271
gianfrancoverro1,769.5593619490475,7.239130434782609,5570.940598457235
prateekgarcha,615.1803246854449,4.133333333333334,2542.7453420331726
iamvishnusoni,919.236194450421,7.9375,7296.437293450216
avnishmaurya182,944.9281822946882,10.53061224489796,9950.672287021614
muhammad_Mamduh,615.1803246854449,4.133333333333334,2542.7453420331726
eyupOkur,944.9281822946882,10.775510204081632,10182.083270440722
aginton3,911.8096726510854,7.384615384615385,6733.363736500323
AryaYunanta,971.2684318721429,8.3125,8073.668839937188
